text	label
so only t overplotted 'n do ) ' ( here , anne rice , can with much 's a florid rock anyone roll vampire novel before the built-in silliness of the whole affair defeats them .	531
unfamiliar with pentacostal anyone for practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener .	532
`` mostly martha `` is a bright , light modern day family parable its to heart sleeve its on see all wears that for .	533
loved i just every minute of this film .	534
a quiet pure , film , elliptical 	535
love those disappointment for a who alternate versions of the bard , particularly ones that involve deep fryers and hamburgers .	536
for well-acted but a and encompasses , metaphor that ensemble a drama simple a potent gritty country still dealing with its fascist past .	537
it 's so mediocre on n't despite , ca satisfaction get just duo dynamic the we , no that marquee the .	538
do this film not see .	539
binoche makes it interesting trying out to find .	540
most the compelling wiseman epic of recent years .	541
no emotional there 's pulse to solaris .	542
chuckle for each there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout .	543
's focus has huppert although and intensity a raw exhilaration about it , the piano teacher is anything but fun .	544
the from scenes 's it , opening clear that all about the benjamins is a totally formulaic movie .	545
the on heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness .	546
is the film based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner .	547
i 've , not cannes that after film a always 's but it this dreamed , deal big of seeing attending .	548
and a coarse stupid gross-out .	549
nothing ... scary here except for some awful acting and lame special effects .	550
up waking in in reno nothing ever inspired me to think of its inhabitants as anything more than markers in a screenplay .	551
franchise mucking 's storyline another with its here studio yet glitches up horror casual fans could correct in their sleep .	552
so unassuming and pure of heart , you ca n't help but warmly extend your arms and yell ` ! safe ' 	553
treats it women like idiots .	554
large marching a holes obvious through so be ... well and plot band stomping might as them in clown clothes , playing a college football fight song on untuned instruments .	555
but it 's too and long and a in muddle it convoluted ends too .	556
one of the a masterpiece the psychological happiness year individuals its with best of of obstacles the contemporary faced by exploration five films to ... .	557
deutchland not best mostly world although a cuisine considering make german readily martha mind come could cooking , when does the 's to popular destination for hungry tourists .	558
the first was black if men in money , the second is small change .	559
n't do be fooled by the impressive cast list - eye see you is pure junk .	560
another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , `` except that the writing , acting and character development are lot better a .	561
give a scorsese n't does us character worth giving a damn about .	562
into with lean epic has noyce fence tale rabbit-proof an , , tailored a economical movie .	563
plot up the add ultimately convolutions to nothing more than jerking the audience 's chain .	564
there are some wonderfully fresh moments that smooth the moral hopefulness and kindness with stiffness human .	565
does than a innocuous little past - an fill-in the-blanks tragic game of play more with .	566
feature debuter d.j . caruso directs a crack ensemble cast , 's narcotics to life bringing noir gayton screenwriter tony .	567
, fisticuffs does old to nothing with except sort in stop-go story it of show the new this slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem .	568
, an energetic original those one of surprises that pleases almost everyone who sees it .	569
's seldahl barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness .	570
motion of the , 's wo kind entertainment but that it picture passable n't make much of a splash when it 's released , and will not be remembered long afterwards .	571
the film 's tone and pacing are off the almost from get-go .	572
lovely poignant and .	573
melodramatic a pretty 's opera that estrogen broad , toxic in its own right .	574
( director ) o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- contributed short falls he -- to screenplay the also .	575
offers very little genuine romance and even sad movie a devoid charm of fewer of sitcom largely laughs , ... a .	576
long though only , 60 minutes the film is packed with information and impressions .	577
just campy enough not 	578
every dance becomes about seduction , where backstabbing and is and sex currency betrayals , are celebrated .	579
than kind takes ' expected as of ` worse horror it movie a certain qualify to , but ghost ship somehow manages to do exactly that .	580
, enjoyed be it can even not on the level that one enjoys a bad slasher flick , primarily because it is dull .	581
despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets to hyped small children on and adults purports amuse tv and ostensible .	582
just it 's filler .	583
hamfisted makes a hapless girl facilitator that the comedy romantic our an of cheap extended shot across the mason-dixon line .	584
one of those pictures whose promising execution by , premise undercut is , rather amateurish if precious .	585
the humor is as innovative n't story original imaginative the not , nor the the sharp as , as effects in as .	586
director uwe boll and the actors provide throwback '70s this reason care to in scant crude .	587
as that the screen seen have a and big we story on it ... we , 's story before americans a n't , and human beings , should know .	588
if your taste runs to ` difficult ' films n't ca miss it absolutely you .	589
this movie is something of an impostor itself , stretching and padding its material in distracting a ends of blur camera work and dead .	590
i got headache meaningless downer a watching this .	591
script enough to 's not barely and plot stunts quite zaidan the enough has together string characterization to keep the faces straight .	592
bewilderingly and a underrated campbell terrific star the scott that gives performance is nothing short of mesmerizing .	593
slowly building and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise .	594
all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact , here , done that that really 've , been we .	595
director how the knows to apply textural gloss , but his portrait of sex-as-war is strictly sitcom .	596
rather visually , stunning but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it .	597
grim , nonsensical exercise `` hollow , dull cyber-horror a `` is flick in flat scares and bad acting .	598
fat big waste of time .	599
schlock in 's to jump ridiculous it ship january speaking professionally avoid , to tempting like this shoddy suspense thriller .	600
a fancy real downer ?	601
instead , he shows them the respect they due are .	602
first-time writer-director serry shows a remarkable gift storytelling moving effective for little film , this with .	603
technical smoothes he up truths prowess film short vera 's over ends his hard ; selling even as he uncovers them .	604
face a puts land westerners most a human on are unfamiliar with .	605
makes for a pretty viewing experience unpleasant .	606
ahhhh ... revenge sweet is !	607
highbrow self-appointed guardians of culture need not apply , but those who found have ice last a as follow-up at loved cool worthy .	608
nine queens is not only than a frighteningly capable debut and genre piece , but a on a a of to coming head also snapshot dangerous verge of situation political the .	609
like you could from miles n't smell this rotting away turkey .	610
the performances take the movie to a level higher .	611
... is davis so enamored of her own creation that she ca n't see how insufferable the character is .	612
a the of with melds ... it baseball takes beauty and story that could touch anyone regardless of their familiarity with the sport 	613
against all odds in it hell out fine creeped and , just heaven me .	614
spy , in the game as bid tv-to-movie latest the franchise i makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor .	615
there 's really only one good idea in this movie , director presents and with it an panache the with runs visual it but unforgettable .	616
surreal the of philbin ( 's regis - it glenn - , and voices so-inept the featuring dubbing close breckin meyer ) brings back memories of cheesy old godzilla flicks .	617
existential without or non-stop techno the overtones of a kieslowski morality tale , maelström is just another winter sleepers .	618
unclassifiably self study an - awful in and audience-abuse .	619
equivalent dinner to the a going moviegoing of party and being forced to watch the host and hostess 's home video of their baby 's birth .	620
kinnear does n't aim for our sympathy , but rather delivers a performance of striking and skill depth .	621
and so few boys dreams hopes perfectly the films little of capture on baseball fields as well as the grown men who sit in the stands .	622
it is amusing be 's to needs and that , it all .	623
, challenging intermittently engrossing and unflaggingly creative .	624
for the most part stevens glides through on some dialogue witty performances solid and .	625
about as documentary this is flick a as crowd-pleasing and cool can get .	626
breakdowns nervous are not entertaining .	627
effort mehta writer-director 's 's has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres .	628
excessive , profane , characters packed comic-strip and cartoonish violence with .	629
thriller of two-hour psychological a a taut moment does n't waste that its running time .	630
burns never really harnesses to full cast energetic the effect .	631
just embarrassment and a vague shame sense of .	632
as is still the , visual , a treat film almost unsurpassed .	633
to screen his the harris the using commands , frailty ravages suggest of a life of corruption and ruthlessness .	634
rat or emptying traps .	635
offers staying the , in nature of ... and love of a enjoy much over to terms loyalty to mull and friends lot .	636
needs the piquant story more dramatic meat on its bones .	637
my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style virtually hollywood its own remake it 's .	638
indifferently implausible popcorn movie programmer of a .	639
an important movie , a reminder of the power of film to move us and to make us our examine values .	640
spring the but magic lies richness of the mysterious in the film not in the of its performances .	641
this re-do rather railing that so clumsy , is becomes that ironically against so its dumb exploitative the everything and was original it violence in , .	642
the jabs it employs carefully , placed dead-center short are and .	643
while locals will get a kick out of spotting cleveland sites , the rest of the world will make comedy brothers might coen award-winning a quirks the enjoy envious with fast-paced that .	644
words , the ` frankly , my dear , i do n't give a damn , ' have never been more appropriate .	645
the longer the movie goes , the worse it gets , but it 's actually pretty good few in minutes first the .	646
too much flat humor falls the of .	647
, the proof , beautiful epicenter of that further cool thought-provoking foreign cinema is smack-dab in the middle of dubya 's axis of evil .	648
's few the the are ideas film stretched to point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency .	649
too too and long too slow , little happens .	650
to some script due weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality .	651
a lackluster , unessential sequel to pan of barrie j.m disney classic 's . adaptation the peter .	653
lacking a so pastiche science-fiction in originality that if you stripped away its inspirations there would be precious little left .	654
birthday girl is an amusing joy ride , with some surprisingly moments violent .	655
so much facile technique , little , cute so movie ideas such .	656
expect the same-old , lame-old slasher nonsense , with scenery just different .	657
, witty smart a follow-up .	658
chabrol has taken promising material for a somber chamber black instead a it comedy and into turned drama .	659
is a mike winner like for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well .	660
another movie , photographed a 's video it like film with the bad lighting that 's often written off as indie film naturalism .	661
almost justify to there the 's here not enough two hours .	662
it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an way unnerving .	663
, beautifully the point more is mounted film but the to , issues , the are subtly presented , managing to walk a fine line with regard to the question of joan 's madness .	664
you and if 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins .	665
richard and gere actor diane fine as does oliver lane martinez in put performances french .	666
good film , glum but very .	667
there are plot holes big enough for shamu the killer to whale through swim .	668
preaches to two completely different choirs the accomplishment time is pretty amazing same at a which , .	669
implements verbinski every hack-artist trick to give us the ooky-spookies .	670
two hours fly by -- opera 's a comes a the exhilarated away intermissions have -- when form you do endure to n't pleasure and to novice even .	671
in all , this is watchable might a experience the it have movie that quite not memorable been 's .	672
volatile out , pressure-cooker drops the , a of a control what much focusing on you dizzying that quickly situation into while snowballs of , more than the why .	673
atom egoyan has conjured up a multilayered work that tackles any number fascinating of issues 	674
piece slick of cross-promotion .	675
well-nigh and to the remains strains poetry ... depressingly it , unendurable prosaic cinematic though picture dull become .	676
majidi is an unconventional storyteller , capable of finding beauty in the most places depressing .	677
the movie is n't just hilarious : it 's witty and inventive , too is dumb all that n't even it , and , in hindsight .	678
deftly treasures who filmmakers moods can change are and even marvels .	679
the vitality of the actors keeps the of high intensity together blend the film the , even as strafings .	680
blob of shapeless ) a ( desperate entertainment .	681
in the end its best foundation on movie director the carnahan joe of , despite shaky collapses the efforts .	682
of at courage harrowing to -- and tries tale drama auschwitz that complicity a -- is true tell of the unspeakable .	683
a study in shades up itself plot ... in subtle of offering , gray maneuvers 	684
showmanship no has fantasy-adventure in screen memory ' the 45 of last clones recent minutes .	685
, more emotional more romantic more and ultimately satisfying than the teary-eyed original .	686
a this shameless is sham , calculated to cash in on the popularity of its stars .	687
if you 've ever entertained the notion of doing actually shows strangers film put may with idea implies forever what what off of the title this the you , sex .	688
once the 50 wood the as find back , year come to longing the old of benigni for character ourselves appears we block title .	689
, stultifyingly , dumbfoundingly mind-numbingly bad .	690
an effectively creepy , fear-inducing ( not fear-reducing ) film from japanese director hideo nakata , who takes the superstitious curse on chain letters and it actually applies .	691
rebecca not glide sustains its cheesy of dreamlike , through of is and least succession cheap voluptuous effects coincidences a the which romijn-stamos .	692
last unnecessary because of an and clumsy scene , ` swimfan ' left me with a very bad feeling .	693
no version import inform to social aspirations the movie .	694
need a one sit through you this watch magic n't , and wo to stop time ; your dvd player will do it for you .	695
for the first time in years , de co-stars been emotionally powerful the because perhaps work his 's he of stirred , niro digs deep by .	696
not since tom impression made actor such underwear in business his a an risky strong has in cruise .	697
interesting with an story a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . `` 	698
diversion harmless and ... , little routine else .	699
idiot really bond a a the james time ripe the for with warmed-over village , is adventure as 007 clone ?	700
more make n't than hotdog chef hotdog the anything even ca finest a into a , and robert de niro ca n't make this movie anything more than a trashy cop buddy comedy .	701
the reality of the new live-action pinocchio he directed , starred in on grotesque cowrote and borders the .	702
it of is stream , ethos a consciousness film new blackboards 's the samira much like makhmalbaf , of although 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal 	703
a bloated gasbag thesis grotesquely impressed by its own gargantuan self-importance aura of ... 	704
every time you home sweet taking bummer a look of is alabama turn wrong , another .	705
how you do cliché spell ?	706
telegraphing no is too obvious or simplistic for this movie .	707
of and director the in movie costumes delhomme delicious and the benoit colors , photography shot sets are grand .	708
my stopped watch had thought i own keeping time as i slogged my way through clockstoppers .	709
dizzying less than just dizzy , the jaunt is practically over before it begins .	710
overall the film feels like a low-budget tv to not that could tube on a find pilot play buyer it the .	711
have called they should it gutterball .	712
corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about minutes 45 in .	713
( of n that and comedies a the reminded ) utterly of the from film disney me charming the 60s best hilarious .	714
there 's too much falseness to the second half , began look into ridiculous and as a an what heart-tugging at at intriguing attempt dull youth fizzles , .	715
wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire test trekkie loyalty to .	716
a rigorously structured and exquisitely filmed drama about that is star and brief a son connection father love shooting a of .	717
this is human comedy at its most amusing , confirming interesting and .	718
whaley 's determination to immerse you in sheer , unrelenting exhausting wretchedness is .	719
the -- watching it a for documents way jie performance and for culture dong worth 's in the throes of rapid change .	720
a mortality poignant , artfully on meditation crafted .	721
be ... and engaging obvious restrained too the to to pretentious be cerebral freak , too dull a and to too show , mercenary be isle defies an easy categorization .	722
vera 's three actors -- in moll performances gil and insightful empathetic bardem excel , , -- .	723
it you n't for 's go everything movies do the to .	724
out magic over takes film bumbling 's the turns and ( ) , grant it to be another winning star vehicle .	725
moving just and and expect engrossing the novella as is screen onto the could about it much gets one of as , reasonably in its own right .	726
concept commodified wrong independent sold-out with `` `` everything film , represents velocity as a on the american filmmaking scene .	727
but taken as a stylish and energetic one-shot , the queen of the damned to be can not said suck .	728
plays the piece as well as it does thanks in large measure to anspaugh 's three lead actresses .	729
suffocated by its fussy script and uptight characters , this musty adaptation is all the more annoying since it back to by sold and 's been hollywood us packaged .	730
are but doing what adults in the theater at all ?	731
at trapped being perpetual frat like a party ... how can something so gross be so boring ?	732
cold that bliss-less some from man some comment groans on important how throws elysian itself thinking work , is us life the along fields a beguiling curves .	733
is this n't even madonna 's swept away .	734
a ; going experience rewarding the the a to of festival film one is experiencing of sampling one through this movie is not .	735
american chai encourages rueful laughter at stereotypes would indian-american an recognize only .	736
my big fat greek wedding uses stereotypes in a delightful blend humor out of dished sweet and lovingly romance .	737
... a magnificent drama worth tracking down well .	738
importance be the earnest of oscar may , best the play being , 's masterpiece wilde of the 19th century .	739
jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , moments of that memory lyric linger and snapshots like .	740
but it jingles in pocket still the .	741
it 's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it energy celebrity year this open and 's will of savvy and what guts has much more than about .	742
you really have have diabolical , guffaw with utterly this thought on could audiences make wonder 'd to how they anywhere anyone earth a as script as .	743
from the one heart .	744
and made sanctimonious no discernible with craft monstrously in dealing with childhood loss .	745
its people cinema at finest .	746
is full what 's frontal about surprising that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you .	747
you big a , that when talking about 's and comedy slapstick pretty 're a problem .	748
a working class `` us vs. them `` opera that leaves no heartstring untugged cause unplundered no and liberal .	749
approach ... from 's the brutally unsentimental sucks nelson humanity the film , leaving behind an horrific but weirdly unemotional spectacle .	750
long string one of cliches .	751
like watching a dress rehearsal the week before the show goes up : everything 's in place but something 's just little off-kilter a .	752
hard it to 's imagine alan arkin being better than he is in this performance .	753
film the will play equally well on both the standard and giant screens .	754
fun ... a little timewaster , helped especially by the cool presence of jean reno .	755
the something like scrubbing toilet .	756
there 's enough melodrama in this magnolia primavera to make pta proud are yet director of television than worthy of muccino daytime less are they puccini 's characters .	757
may be far from the best of the series , but it 's assured , wonderfully make past enough a movie once new this generation reinvented to it phenomenon its itself thrilling again abundantly respectful of clear and for that has .	758
if there 's one thing this world needs less of , it college and directed who exam n't entrance about that pass 's by movies are an could people written .	759
cliches crime manual moves is 's to , enough but joe a fast carnahan precinct of grimy drama writer/director it cover its clunky dialogue and lapses in logic .	760
candy something gaudy the , from a of a stale result is bag halloween that died .	761
a it lovely 's film with lovely performances by buy and accorsi .	762
there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i . with report this liable to so majority the unnerve challenging .	763
ready movie fans to take get off , ... the other direction .	764
not an objectionable or dull good it ; except everything lacks intentions merely film .	765
careful story while opaque satisfy pace not every seemingly moviegoer may its and 's appetite , the film 's final scene is soaringly , transparently moving .	766
a marrow god film man young and to touching that the a about is finding accessible .	767
the of withering compelling of about life spanish a young film jealousy in effects the a monarch whose sexual passion for her husband becomes an obsession .	768
infectious an with cultural fable a tasty balance of family drama and frenetic comedy .	769
n't think do i i laughed out loud once .	770
very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just , no story folks .	771
mainstream a that , will the audience to of film appeal but is a there kind not american certain charm about the film that makes it a suitable entry into the fest circuit .	772
it 's a madness beautiful .	773
ended when i the film , felt tired and drained and wanted to lie on my own deathbed for a while .	774
not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need thrillers doomsday .	775
as ` ' this plotting flicks pretty development resorting intelligent is one , than , to legitimate miserable character rather and string-pulling go chick .	776
candidly by detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity .	777
moviegoing the one significant most of pleasures of the year .	778
little aside playthings 's prurient there , to love about this english trifle .	779
grimly and a stolid competent and earnest military courtroom drama .	780
at half-baked once overheated and .	781
damon the film find and takes may structure the ben matt affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned .	782
job laying out the movie a good of the does of some major issues that we encounter as we journey through life .	783
very psychoanalytical -- literary and also -- refreshingly so provocatively .	784
the is movie minor same , from in this aside probably tinkering you loved 1994 , except that it looks even better .	785
the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that the in of unpleasant he as not life his quite some people as is .	786
a valueless kiddie paean pro by the to nba underwritten basketball .	787
based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of characters its 	788
as it 's if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker .	789
's that a cheat .	790
it 's somewhat clumsy and too lethargically paced -- but a offers abilities mysterious with a , and chills , build-up a along creature story the solid climax nice its way terrific about some psychic .	791
it 's lite fun .	792
... an otherwise intense , twist-and-turn thriller that certainly n't young talented 's hurt should resume gaghan .	793
it confirms fincher 's status as a film maker who artfully bends technical know-how to the service of insight psychological .	794
moment no , , when contains good barely a saturday good 's jokes film no scenes carvey the night live-honed mimicry rises above the level of embarrassment .	795
a fitfully amusing romp that , if nothing else , and muniz , in frankie will fans star malcolm pubescent appeal to its middle the of .	796
its it cops surprise n't any does huge not of , love of original 's story of element robbed and irresponsible laughs have the who , it , in to play pranks .	797
though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially movie of , too level self-conscious a moving reach and the to is high predictable drama too .	798
a tender , witty trust and friendship love film , loyalty , , captivating about memory , .	799
